event_date,open_price,high_price,low_price,close_price,volume,dividends,dividend_yield,close_ma5,is_dividend_day
2015-07-21,29.636422887586065,29.652036845843874,29.07202612218513,29.167949676513672,307025600,0.0,0.0,28.901144409179686,0
2015-07-22,27.21374646227475,27.996764003795565,27.21374646227475,27.934301376342773,461802400,0.0,0.0,28.829757690429688,0
2015-07-23,28.152924920056645,28.351467603111896,27.898611782166114,27.920921325683594,203998000,0.0,0.0,28.68029327392578,0
2015-07-24,27.95661055225864,28.050304497921413,27.639834811029807,27.773683547973633,168649200,0.0,0.0,28.45185661315918,0
2015-07-27,27.4591386426935,27.575142134749033,27.242750720858233,27.387752532958984,177822000,0.0,0.0,28.03692169189453,0
2015-07-28,27.523834228515625,27.64206902230404,27.338677612162314,27.523834228515625,134472400,0.0,0.0,27.70809860229492,0
2015-07-29,27.472530155609952,27.550608462679147,27.2762170384309,27.43683624267578,148046800,0.0,0.0,27.608605575561523,0
2015-07-30,27.287371990556117,27.34314245339669,27.151291925066765,27.298526763916016,134513200,0.0,0.0,27.48412666320801,0
2015-07-31,27.34983124685656,27.3587547240426,26.972824122126944,27.059825897216797,171540000,0.0,0.0,27.34135513305664,0
2015-08-03,27.104432118358936,27.343129518318012,26.21656602108447,26.421802520751953,279904000,0.0,0.0,27.148165130615233,0
2015-08-04,26.194263793519244,26.2567264234046,25.264013122771626,25.5740966796875,496554400,0.0,0.0,26.75821762084961,0
2015-08-05,25.19708945065277,26.19872799073188,25.007470254866853,25.743640899658203,397250400,0.0,0.0,26.419578552246094,0
2015-08-06,25.98790328524178,26.10667156042228,25.57333416463095,25.799665451049805,211612000,0.13,0.0050388250284350185,26.11980628967285,1
2015-08-07,25.676407662488877,26.050640103544993,25.65847992994324,25.887052536010742,154681600,0.0,0.0,25.885251617431642,0
2015-08-10,26.113392450836592,26.888749139404773,26.113392450836592,26.828245162963867,219806400,0.0,0.0,25.966540145874024,0
2015-08-11,26.400227308211978,26.48314180457779,25.396298032277432,25.432151794433594,388331200,0.0,0.0,25.938151168823243,0
2015-08-12,25.21702611923066,25.86465067165119,24.56716017221928,25.82431411743164,404870000,0.0,0.0,25.95428581237793,0
2015-08-13,26.00358718267682,26.084260288357925,25.667449812233247,25.80414581298828,194143200,0.0,0.0,25.955181884765626,0
2015-08-14,25.618154243158163,26.06409609369782,25.5486863872077,25.98566436767578,171718000,0.0,0.0,25.974904251098632,0
2015-08-17,26.003584936240777,26.36437248612328,25.882575288173083,26.254568099975586,163538800,0.0,0.0,25.860168838500975,0
2015-08-18,26.0909821304365,26.317315099765885,25.996864079315262,26.10666847229004,138242800,0.0,0.0,25.995072174072266,0
2015-08-19,26.017030824945476,26.1111488736232,25.698821207216227,25.77277183532715,193146000,0.0,0.0,25.98476371765137,0
2015-08-20,25.564374295756885,25.624878285335786,25.015348760661098,25.24392318725586,274006400,0.0,0.0,25.87271919250488,0
2015-08-21,24.746435653712144,25.07585058188817,23.67527807072019,23.699928283691406,513102000,0.0,0.0,25.41557197570801,0
2015-08-24,21.25956678468572,24.381162265078455,20.616423395872122,23.108322143554688,648825200,0.0,0.0,24.786322784423827,0
2015-08-25,24.898814636838587,24.898814636838587,23.193477641585982,23.24725914001465,414406400,0.0,0.0,24.21444091796875,0
2015-08-26,23.99797069717231,24.625427915268247,23.54082529818865,24.580610275268555,387098400,0.0,0.0,23.97600860595703,0
2015-08-27,25.149802236992745,25.37613353297059,24.654558272511903,25.304424285888672,338464400,0.0,0.0,23.988108825683593,0
2015-08-28,25.136353531757695,25.39181781054846,24.995176443904853,25.38733673095703,212657600,0.0,0.0,24.325590515136717,0
2015-08-31,25.104980426809615,25.665209398967942,25.098257952693018,25.26856803894043,224917200,0.0,0.0,24.757639694213868,0
2015-09-01,24.683687496818415,25.071364966794416,24.05847179313516,24.139144897460938,307383600,0.0,0.0,24.936016845703126,0
2015-09-02,24.701612595527404,25.1744441986084,24.455110519919423,25.1744441986084,247555200,0.0,0.0,25.054783630371094,0
2015-09-03,25.208063358035563,25.273050126560126,24.65903962729395,24.732990264892578,212935600,0.0,0.0,24.940496826171874,0
2015-09-04,24.41925998608582,24.75091457032204,24.316178063434936,24.486486434936523,199985200,0.0,0.0,24.760326766967772,0
2015-09-08,25.042239566152308,25.223753238727728,24.721788467969912,25.1677303314209,219374400,0.0,0.0,24.740159225463866,0
2015-09-09,25.49265595887787,25.550918532625268,24.59852941702481,24.683685302734375,340043200,0.0,0.0,24.849067306518556,0
2015-09-10,24.710580821331632,25.38509703901559,24.627668020705055,25.22599220275879,251571200,0.0,0.0,24.859376907348633,0
2015-09-11,25.05120076999505,25.593502044677734,25.04447829538313,25.593502044677734,199662000,0.0,0.0,25.031479263305663,0
2015-09-14,26.124607065106794,26.194074935086245,25.73916912260709,25.840009689331055,233453600,0.0,0.0,25.30218391418457,0
2015-09-15,25.978948929004062,26.113403597128276,25.64057000830577,26.05738067626953,173364800,0.0,0.0,25.480113983154297,0
2015-09-16,26.050646601160878,26.115633365585964,25.869132965490092,26.086502075195312,148694000,0.0,0.0,25.760677337646484,0
2015-09-17,25.918441289537128,26.104436061327306,25.483702937582372,25.528520584106445,256450400,0.0,0.0,25.821183013916016,0
2015-09-18,25.145316081669108,25.61366837467434,25.069125764829042,25.423189163208008,297141200,0.0,0.0,25.78712043762207,0
2015-09-21,25.47248759346132,25.853444276933047,25.470247908799738,25.817588806152344,200888000,0.0,0.0,25.78263626098633,0
2015-09-22,25.407506422361248,25.586780396323462,25.214787498741032,25.411989212036133,201384800,0.0,0.0,25.653557968139648,0
2015-09-23,25.46352696558956,25.707787689733248,25.389578039640703,25.61815071105957,143026800,0.0,0.0,25.5598876953125,0
2015-09-24,25.37837420753811,25.882580317621645,25.181174211080297,25.77053451538086,200878000,0.0,0.0,25.608290481567384,0
2015-09-25,26.09322655456149,26.149249454783625,25.550923581051936,25.705547332763672,224607600,0.0,0.0,25.664762115478517,0
2015-09-28,25.512821824236045,25.67416800871761,25.196853637695312,25.196853637695312,208436000,0.0,0.0,25.54061508178711,0
2015-09-29,25.28425655693261,25.436638918856183,24.17052099091989,24.439430236816406,293461600,0.0,0.0,25.346103286743165,0
2015-09-30,24.688173132561975,24.995179264556597,24.365482365385784,24.71730613708496,265892000,0.0,0.0,25.165934371948243,0
2015-10-01,24.441668701677433,24.564919755253936,24.047267039915706,24.55595588684082,255716400,0.0,0.0,24.923018646240234,0
2015-10-02,24.204131643026145,24.876406372152566,24.101049723055393,24.735227584838867,232079200,0.0,0.0,24.728954696655272,0
2015-10-05,24.623186357849537,24.957084099471995,24.441672694460394,24.82486915588379,208258800,0.0,0.0,24.65455780029297,0
2015-10-06,24.791249789767882,25.0399915694046,24.59853090266767,24.943632125854492,192787200,0.0,0.0,24.755398178100585,0
2015-10-07,25.039996903892536,25.046719378879786,24.51786473357705,24.82486915588379,187062400,0.0,0.0,24.77691078186035,0
2015-10-08,24.692644781324603,24.692644781324603,24.248942825835584,24.538021087646484,247918400,0.0,0.0,24.773323822021485,0
2015-10-09,24.65007587545633,25.161004447325563,24.535788681322458,25.125150680541992,211064400,0.0,0.0,24.85130844116211,0
2015-10-12,25.2618438812079,25.266324960425933,24.972765545678314,25.00861930847168,121868800,0.0,0.0,24.888058471679688,0
2015-10-13,24.833831735097373,25.199100437782125,24.802459046998475,25.05120086669922,132197200,0.0,0.0,24.909572219848634,0
2015-10-14,24.939151420302792,24.99069152478597,24.551472245882195,24.697132110595703,177849600,0.0,0.0,24.884024810791015,0
2015-10-15,24.858485425215335,25.12067223086072,24.759884557581096,25.066890716552734,150694000,0.0,0.0,24.989798736572265,0
2015-10-16,25.048956409505504,25.098256830400224,24.76884193595193,24.883129119873047,156930400,0.0,0.0,24.941394424438478,0
2015-10-19,24.829354486535475,25.042240861439396,24.67473070727215,25.03775978088379,119036800,0.0,0.0,24.9472225189209,0
2015-10-20,24.950360844315636,25.584540556883663,24.833833950934338,25.494903564453125,195871200,0.0,0.0,25.03596305847168,0
2015-10-21,25.546445849709382,25.900511035845174,25.479217676757816,25.492664337158203,167180800,0.0,0.0,25.19506950378418,0
2015-10-22,25.62039304175565,25.882579803466797,25.568851221488128,25.882579803466797,166616400,0.0,0.0,25.358207321166994,0
2015-10-23,26.151494316720495,26.718447615335435,26.068581502175736,26.684833526611328,237467600,0.0,0.0,25.718548202514647,0
2015-10-26,26.460731895077686,26.471935447301785,25.752601742690196,25.833274841308594,265335200,0.0,0.0,25.87765121459961,0
2015-10-27,25.86016474322925,26.115628968824417,25.54419484280834,25.669687271118164,279537600,0.0,0.0,25.912607955932618,0
2015-10-28,26.203022652182554,26.7341201933811,26.008062405738933,26.72739601135254,342205600,0.0,0.0,26.159554290771485,0
2015-10-29,26.599669991881104,27.04561346922825,26.503310543623737,27.00975799560547,204909200,0.0,0.0,26.384989929199218,0
2015-10-30,27.112836131292795,27.16437794000668,26.767734939442647,26.778940200805664,197461200,0.0,0.0,26.403811264038087,0
2015-11-02,27.070264209002307,27.195754949768546,26.803594675190933,27.155418395996094,128813200,0.0,0.0,26.668239974975585,0
2015-11-03,27.068026604130726,27.67307328574472,27.047857469579135,27.466909408569336,182076000,0.0,0.0,27.02768440246582,0
2015-11-04,27.59238945447578,27.747013157168112,27.254012475379568,27.33916664123535,179544400,0.0,0.0,27.150038528442384,0
2015-11-05,27.42244355228266,27.611487144117117,27.046609074697137,27.213146209716797,158210800,0.13,0.004777102911885355,27.190716171264647,1
2015-11-06,27.255905022265036,27.41343990989622,27.145630600923205,27.244651794433594,132169200,0.0,0.0,27.283858489990234,0
2015-11-09,27.222138551746127,27.413431346111466,27.01734326180236,27.134368896484375,135485600,0.0,0.0,27.27964859008789,0
2015-11-10,26.308443957325128,26.571753032227548,26.119400355881204,26.279186248779297,236511600,0.0,0.0,27.042103958129882,0
2015-11-11,26.18916708098192,26.425469434694342,25.928107280307252,26.130653381347656,180872000,0.0,0.0,26.800401306152345,0
2015-11-12,26.16440866008837,26.290436569106728,26.027127523335597,26.04288101196289,130102400,0.0,0.0,26.566348266601562,0
2015-11-13,25.925854906970567,26.00912433211974,25.266455906955873,25.282209396362305,183249600,0.0,0.0,26.173859786987304,0
2015-11-16,25.066155716913013,25.709801096849837,24.980637037068714,25.696298599243164,152426800,0.0,0.0,25.886245727539062,0
2015-11-17,25.862834824273246,25.892092524100093,25.502753925259924,25.586023330688477,110467600,0.0,0.0,25.747613143920898,0
2015-11-18,26.05187660473649,26.441213460203453,25.993362926047432,26.396203994750977,186698800,0.0,0.0,25.800723266601562,0
2015-11-19,26.474979060688888,26.94983644140062,26.276934951724414,26.731536865234375,173183200,0.0,0.0,25.93845443725586,0
2015-11-20,26.826059597565344,26.9880964780301,26.74729214650655,26.84856605529785,137148400,0.0,0.0,26.25172576904297,0
2015-11-23,26.841807516150237,26.94533239262618,26.407459413897218,26.499731063842773,129930000,0.0,0.0,26.412412261962892,0
2015-11-24,26.4052139204153,26.85981583506874,26.35795345282768,26.75404167175293,171212800,0.0,0.0,26.646015930175782,0
